ID,V1,V1,V2,FEMALE,NUMVEH,VEH3MORE,AGE18_29,AGE30_64,AGE65,LESS100,OVER100,LESS250,OVER250,UNO,SERO,DRIVE,SAFE,TECH,IFVEH,MOB,REGVEH,AV,SAV
1026,0,0.308876166,1.756974351,1,4,1,1,0,0,1,0,0,0,1,0,-1.014008958,0.675686601,0.765658594,1,-0.386989977,0,0,1
1027,0,-0.264745419,-0.150538631,1,1,0,0,1,0,1,0,0,0,1,0,1.874270185,-1.267400776,-1.15177849,1,0.733066099,1,0,0
1028,0,-0.483412598,-0.449152565,1,3,1,1,0,0,0,1,1,0,1,0,-1.034827153,0.516329877,0.379259262,1,0.21863417,0,1,0
1029,0,0.102450453,-0.268783979,1,2,0,1,0,0,1,0,0,0,1,0,0.276241086,-0.320164846,1.144778138,1,0.683178415,1,0,0
1030,0,-1.780331654,-0.613095804,0,2,0,1,0,0,1,0,0,0,1,0,1.653559473,-1.011483606,1.144778138,1,0.965338221,1,0,0
1031,0,-0.646192444,0.700968672,1,4,1,1,0,0,0,1,1,0,1,0,0.696272833,0.287157927,1.144778138,1,0.965338221,1,0,0
1032,0,-0.067797885,-0.965391659,1,3,1,1,0,0,1,0,0,0,1,0,1.383018726,-1.267400776,-0.259886433,1,0.450906293,1,0,0
1033,0,-0.172021787,1.532811449,1,1,0,1,0,0,1,0,0,0,1,0,-0.110951327,-0.320164846,0.379259262,1,0.591986196,0,0,1
1034,0,0.691836805,-1.296303972,1,1,0,1,0,0,1,0,0,0,1,0,0.421334004,-1.267400776,1.018404957,1,-0.295797758,1,0,0
1035,0,-1.89243065,-1.137038304,0,2,0,0,1,0,0,1,1,0,1,0,-0.576986509,0.827081644,0.379259262,1,0.560906293,1,0,0
1036,0,1.083771876,-1.618961196,1,4,1,1,0,0,1,0,0,0,1,0,0.646442797,-0.320164846,-0.259886433,1,0.610793977,0,1,0
1037,0,0.419783485,-0.013933902,1,4,1,1,0,0,0,1,0,1,1,0,-0.002494199,-0.444814669,0.379259262,1,0.934258318,0,1,0
1038,0,1.611051211,0.345890037,0,2,0,0,1,0,0,1,1,0,1,0,-0.930768107,0.095109048,-0.259886433,1,0.268521854,0,1,0
1039,0,0.013984729,0.645029026,1,2,0,0,0,1,1,0,0,0,1,0,-0.626816545,0.924986246,0.379259262,1,-0.366990784,0,1,0
1040,0,-0.641300264,-1.367276019,0,2,0,0,1,0,0,1,1,0,1,0,-0.232001075,-0.202806115,1.144778138,1,0.237441951,1,0,0
1041,0,-0.819696906,0.879722564,0,2,0,1,0,0,0,1,1,0,1,0,0.105361302,-0.769475052,0.892031776,1,-1.234775545,0,0,1
1042,0,-1.524031985,1.123737731,1,1,0,1,0,0,1,0,0,0,1,0,0.554404891,-0.513557882,0.505632443,1,0.965338221,0,0,1
1043,0,0.268072922,-0.417277824,0,2,0,1,0,0,1,0,0,0,1,0,1.895088379,-1.267400776,-0.772658946,1,-0.013637952,1,0,0
1044,0,1.038899113,-0.08755683,1,0,0,0,1,0,1,0,0,0,1,0,1.254345921,-0.637534138,0.379259262,0,-0.911311204,1,0,0
1045,0,0.068467239,-2.228694873,1,1,0,1,0,0,1,0,0,0,1,0,-0.09775619,0.669069076,1.144778138,1,-0.275798565,0,1,0
1046,0,0.138994384,-0.629959726,1,2,0,1,0,0,1,0,0,0,1,0,0.380300131,0.627071083,0.892031776,1,0.450906293,0,1,0
1047,0,-1.791700789,-0.016339898,0,2,0,1,0,0,1,0,0,0,1,0,-0.389686613,-0.320164846,0.379259262,1,0.450906293,1,0,0
1048,0,0.451757127,-0.756131268,0,3,1,0,1,0,1,0,0,0,1,0,1.757618519,-0.768801485,0.379259262,1,0.238633363,1,0,0
1049,0,1.54202119,0.967421309,1,3,1,1,0,0,1,0,0,0,1,0,-1.550692371,-0.886833783,1.144778138,1,-0.386989977,0,1,0
1050,0,-2.988154591,0.284956724,1,3,1,1,0,0,1,0,0,0,1,0,1.536907808,-1.267400776,0.505632443,1,0.542098512,1,0,0
1051,0,-0.057528976,1.101091852,1,1,0,0,0,1,1,0,0,0,1,0,-0.381492074,0.135762884,-0.639005976,1,-0.04,0,0,1
1052,0,1.119876092,-0.892739825,0,3,1,1,0,0,1,0,0,0,1,0,-0.66022736,1.200357544,0.505632443,1,0.08,0,1,0
1053,0,-1.153637618,-0.861850303,1,3,1,0,1,0,1,0,0,0,1,0,0.613031982,-0.894825229,0.1265129,1,0.591986196,1,0,0
1054,0,1.096319582,0.218535068,1,5,1,0,1,0,0,1,0,1,1,0,0.176009533,-0.064247676,0.252886081,1,-0.881422713,0,1,0
1055,0,0.229499339,0.020966369,1,2,0,1,0,0,1,0,0,0,1,0,-0.218805938,-0.188897499,0.379259262,1,-0.881422713,0,1,0
1056,0,0.292889989,0.728850886,1,3,1,0,1,0,0,1,1,0,1,0,-0.847527256,-0.072239123,-0.899032127,1,-0.134718662,0,1,0
1057,0,0.648718125,-0.405065042,1,4,1,0,1,0,0,1,1,0,1,0,0.05173481,0.659733473,0,1,-0.013637952,0,1,0
1058,0,-1.230946935,-0.333044429,0,4,1,1,0,0,0,1,1,0,1,0,-0.847527256,1.816315566,-0.899032127,1,0.359714073,1,0,0
1059,0,1.475131994,1.122408382,1,3,1,0,1,0,0,1,1,0,1,0,0.44655028,0.155860815,0.252886081,1,-0.154717855,0,1,0
1060,0,-0.005313061,0.026273978,1,2,0,0,1,0,1,0,0,0,1,0,-1.059440913,-0.38890806,-0.133513252,1,-0.599262907,0,1,0
1061,0,-1.69330323,3.152623459,1,1,0,1,0,0,1,0,0,0,1,0,0.975008119,-0.686823223,0.505632443,1,0.542098512,0,0,1
1062,0,-0.058149495,-0.356929759,0,4,1,1,0,0,1,0,0,0,1,0,-0.119145865,0.391680054,1.144778138,1,0.965338221,0,1,0
1063,0,2.16684452,0.13296345,0,2,0,0,1,0,0,1,1,0,1,0,-0.189794096,0.419769431,0.892031776,1,0.793178415,0,1,0
1064,0,-0.958043809,-0.407645023,1,3,1,1,0,0,1,0,0,0,1,0,-0.851925338,0.309701792,-1.411804641,1,-1.447048475,1,0,0
1065,0,-0.95211936,-1.07119371,1,3,1,0,1,0,0,1,0,1,1,0,-1.550692371,-0.755566436,0.379259262,1,0.036249732,1,0,0
1066,0,-0.132339505,-1.197346148,1,1,0,0,1,0,1,0,0,0,1,0,-0.194192178,0.037157927,-0.899032127,1,0.610793977,1,0,0
1067,0,0.045440388,-0.376644147,1,1,0,1,0,0,1,0,0,0,1,0,-0.868345451,0.095109048,-0.772658946,1,1.075338221,0,1,0
1068,0,0.956407045,0.504419256,1,2,0,1,0,0,0,1,1,0,1,0,-0.356275798,0.58507309,0.379259262,1,0.610793977,0,1,0
1069,0,0.72159077,-1.207827657,0,3,1,0,1,0,1,0,0,0,1,0,0.134975661,0.55832787,1.018404957,1,0.187554267,0,1,0
1070,0,0.284344128,-1.399339863,0,4,1,0,1,0,0,1,0,1,1,0,-0.655829278,1.898967396,0.505632443,1,0.329825583,0,1,0
1071,0,0.042479874,-0.381382837,1,4,1,1,0,0,0,1,1,0,1,0,-0.047926154,-0.769475052,0.892031776,1,0.824258318,1,0,0
1072,0,-0.717234091,-0.458679604,0,1,0,0,1,0,1,0,0,0,1,0,-1.550692371,2.521542942,1.144778138,1,-2.364720919,0,1,0
1073,0,-0.555383378,1.171631871,1,2,0,1,0,0,0,1,1,0,1,0,0.071950487,-0.237513017,0.379259262,1,-1.284663229,0,0,1
1074,0,-1.985777742,-0.793641031,1,2,0,1,0,0,0,1,1,0,1,0,-1.384210669,1.180903416,-0.386259614,1,0.21863417,1,0,0
1075,0,0.923535056,-1.367797939,1,4,1,0,1,0,0,1,0,1,1,0,0.380300131,-0.644825229,0.639285413,1,0.591986196,0,1,0
1076,0,-0.429813347,1.546600493,1,4,1,0,1,0,0,1,1,0,1,0,-1.46745152,-0.314247676,-0.899032127,1,-1.496936158,0,0,1
1077,0,-2.402204047,1.22705083,1,1,0,1,0,0,1,0,0,0,1,0,1.536907808,-0.755566436,-0.259886433,1,0.683178415,0,0,1
1078,0,-0.763387136,-1.147203581,1,5,1,1,0,0,1,0,0,0,1,0,0.155793855,-0.243732096,1.144778138,1,0.27,1,0,0
1079,0,1.18817362,0.251566549,0,2,0,1,0,0,1,0,0,0,1,0,-1.246740809,0.405860815,-0.386259614,1,-1.234775545,0,1,0
1080,0,1.015251623,-0.764494821,1,1,0,0,1,0,1,0,0,0,1,0,0.563201946,-0.5621734,-0.259886433,1,-0.366990784,0,1,0
1081,0,-0.455072393,-1.450266751,0,3,1,1,0,0,0,1,1,0,1,0,0.916983544,0.502421261,-1.15177849,1,0.238633363,1,0,0
1082,0,0.025086389,0.145953242,1,3,1,0,1,0,1,0,0,0,1,0,1.104283441,-1.011483606,0.505632443,1,0.591986196,1,0,0
1083,0,0.616852942,-0.251084741,1,4,1,1,0,0,1,0,0,0,1,0,-0.826709062,0.702431821,0.505632443,1,0.08223,0,1,0
1084,0,0.564716513,0.095764809,1,3,1,1,0,0,0,1,0,1,1,0,1.02104259,-0.644825229,-1.15177849,1,0.500793977,1,0,0
1085,0,0.620562053,-2.023986095,1,3,1,1,0,0,1,0,0,0,1,0,0.579621167,-1.011483606,0.505632443,1,0.965338221,1,0,0
1086,0,-0.502637001,-0.033013357,1,4,1,1,0,0,1,0,0,0,1,0,-0.543575694,-0.444814669,0.505632443,1,0.359714073,1,0,0
1087,0,-0.243003463,0.742168537,1,3,1,0,1,0,0,1,1,0,1,0,-0.638837685,2.022943651,1.144778138,1,0.036249732,0,1,0
1088,0,0.545308049,-0.455635301,1,3,1,1,0,0,0,1,1,0,1,0,-0.80971836,0.405860815,0.379259262,1,0.30982639,0,1,0
1089,0,0.530923009,-1.213550702,1,0,0,1,0,0,1,0,0,0,1,0,-1.550692371,2.272243297,-0.386259614,0,-2.011368087,0,1,0
1090,0,0.409859577,-0.558239071,1,2,0,0,0,1,1,0,0,0,1,0,-0.626816545,-0.374999443,0.1265129,1,-0.013637952,0,1,0
1091,0,1.488348425,0.632024081,0,2,0,0,1,0,1,0,0,0,1,0,-0.306445762,0.496875748,-0.133513252,1,0.934258318,0,1,0
1092,0,-0.022317619,-0.341874683,0,0,0,1,0,0,1,0,0,0,1,0,0.833742693,-1.267400776,0.379259262,0,-0.134718662,1,0,0
1093,0,0.18134307,-0.848679423,0,0,0,1,0,0,1,0,0,0,1,0,1.187524292,-0.499649266,1.144778138,0,1.075338221,1,0,0
1094,0,-1.304192302,-0.081117999,0,1,0,1,0,0,1,0,0,0,1,0,0.463540982,0.627071083,0.639285413,1,0.542098512,1,0,0
1095,0,-0.1640257,-0.292340029,1,2,0,0,1,0,0,1,1,0,1,0,0.613031982,-0.120154286,0.379259262,1,0.450906293,1,0,0
1096,0,-1.623858035,-1.567303035,1,4,1,0,1,0,0,1,1,0,1,0,1.466259577,-1.517400776,0.379259262,1,0.824258318,1,0,0
1097,0,1.206197412,1.521596346,0,0,0,0,1,0,1,0,0,0,1,0,0.038539673,0.99372946,0.639285413,0,-0.7702313,0,1,0
1098,0,2.08898649,1.250647977,1,3,1,0,1,0,1,0,0,0,1,0,0.29705928,0.640979699,-0.133513252,1,0.21863417,0,1,0
1099,0,-0.817044159,0.709537224,1,2,0,0,0,1,1,0,0,0,1,0,0.238432189,-0.058330506,0.379259262,1,-0.043526443,1,0,0
1100,0,0.582485699,-1.073275499,1,2,0,1,0,0,1,0,0,0,1,0,-0.148760224,1.123924795,1.144778138,1,0.359714073,0,1,0
1101,0,0.69928687,-0.55567683,1,4,1,0,1,0,0,1,1,0,1,0,-0.518961934,-0.072239123,0.505632443,1,0.401018609,0,1,0
1102,0,0.834147175,-0.833266093,1,1,0,0,1,0,1,0,0,0,1,0,-1.550692371,-0.016332513,0.505632443,1,-0.458183004,0,1,0
1103,0,0.509540769,2.634133072,0,1,0,0,0,1,0,1,1,0,1,0,0.32167304,-0.444814669,-0.899032127,1,0.329825583,0,0,1
1104,0,0.277841543,1.584383791,1,1,0,0,1,0,1,0,0,0,1,0,0.259250384,-0.769475052,0.379259262,1,-0.013637952,0,0,1
1105,0,1.83266549,0.287377817,0,2,0,0,1,0,0,1,1,0,1,0,0.076348569,-0.064247676,0.379259262,1,0.591986196,0,1,0
1106,0,0.141672362,-1.148985356,0,2,0,0,0,1,1,0,0,0,1,0,-0.80971836,1.325007367,-1.15177849,1,0.560906293,0,1,0
1107,0,0.287544517,-2.047397322,1,5,1,0,1,0,0,1,1,0,1,0,-0.123543947,0.577081644,0.505632443,1,0.610793977,0,1,0
1108,0,1.580377589,-0.297957837,0,1,0,0,1,0,1,0,0,0,1,0,-0.868345451,0.322936841,1.144778138,1,-0.164607153,0,1,0
1109,0,1.648189776,0.452470173,1,2,0,1,0,0,1,0,0,0,1,0,-0.897357293,0.067019671,-1.411804641,1,-0.104830171,0,1,0
1110,0,0.780217848,-0.428367364,1,3,1,1,0,0,1,0,0,0,1,0,-0.144362142,-1.267400776,1.144778138,1,-1.576712333,0,1,0
1111,0,1.40731948,-0.283069388,0,1,0,1,0,0,1,0,0,0,1,0,-1.46745152,0.295119608,0.505632443,1,-0.225910881,0,1,0
1112,0,-0.460363528,-0.756306774,0,1,0,0,0,1,1,0,0,0,1,0,0.393495268,0.453805743,0.765658594,1,-0.416878468,1,0,0
1113,0,-0.213246857,0.631437076,1,2,0,0,1,0,1,0,0,0,1,0,-0.477325546,0.627071083,0.505632443,1,0.036249732,0,1,0
1114,0,-1.799361189,0.010049499,0,2,0,1,0,0,1,0,0,0,1,0,-0.389686613,0.675686601,0.252886081,1,0.450906293,1,0,0
1115,0,0.054236171,0.445103483,0,2,0,0,0,1,0,1,1,0,1,0,1.142092337,-1.267400776,-1.790924184,1,0.683178415,1,0,0
1116,0,-1.883038153,-0.410334737,1,1,0,1,0,0,1,0,0,0,1,0,-0.681045554,0.917695155,0.505632443,1,0.683178415,1,0,0
1117,0,-0.605029752,0.710250829,1,3,1,1,0,0,1,0,0,0,1,0,1.895088379,-1.267400776,0.765658594,1,-0.013637952,0,0,1
1118,0,0.241139277,-0.25551922,1,1,0,1,0,0,1,0,0,0,1,0,0.750501842,-0.160808122,0.505632443,1,-0.013637952,1,0,0
1119,0,-0.550010111,0.537858398,1,2,0,1,0,0,1,0,0,0,1,0,0.601010843,-0.5621734,0.505632443,1,-0.275798565,1,0,0
1120,0,-1.169064159,-0.778241521,1,2,0,0,1,0,0,1,1,0,1,0,-0.764286405,-0.444814669,0.379259262,1,0.348633363,1,0,0
1121,0,-0.116050689,-0.619168431,0,2,0,1,0,0,1,0,0,0,1,0,-0.306445762,1.042344977,0.379259262,1,0.683178415,0,1,0
1122,0,-0.105821839,0.112308261,0,2,0,1,0,0,1,0,0,0,1,0,-0.33606012,0.551710346,0.379259262,1,0.006361241,0,1,0
1123,0,0.56663019,0.616430416,1,0,0,1,0,0,1,0,0,0,1,0,-1.550692371,0.433678047,-0.259886433,0,-1.901368087,0,1,0
1124,0,-1.615442302,0.319912623,0,5,1,1,0,0,1,0,0,0,1,0,-1.030429071,0.502421261,0.505632443,1,0.965338221,1,0,0
1125,0,-1.227210272,-2.999367229,0,2,0,0,1,0,0,1,1,0,1,0,0.134975661,1.325007367,1.144778138,1,0.32863417,1,0,0
1126,0,0.100216601,0.454891232,1,2,0,1,0,0,1,0,0,0,1,0,0.15958942,-0.320164846,0.505632443,1,0.965338221,1,0,0
1127,0,-3.314521344,-1.784562631,1,3,1,0,1,0,0,1,1,0,1,0,0.950394359,-0.894825229,-0.386259614,1,0.21863417,1,0,0
1128,0,0.532546549,0.413048368,0,2,0,1,0,0,0,1,1,0,1,0,0.168386475,1.007638076,0.252886081,1,-1.355856255,0,1,0
1129,0,0.218430467,-0.664433319,0,3,1,0,1,0,1,0,0,0,1,0,1.187524292,-0.051411072,-0.772658946,1,0.683178415,1,0,0
1130,0,0.756750685,-1.578867667,0,2,0,0,0,1,0,1,1,0,1,0,-1.034827153,0.73781229,-0.899032127,1,0.359714073,0,1,0
1131,0,-0.247570314,1.478340223,1,0,0,0,1,0,1,0,0,0,1,0,0.613031982,-0.755566436,-0.133513252,0,-0.325686249,0,0,1
1132,0,-0.017904621,0.210561548,1,1,0,1,0,0,1,0,0,0,1,0,-0.581384591,0.191669494,-0.133513252,1,-0.508070687,0,1,0
1133,0,0.322973997,0.49584974,1,4,1,1,0,0,1,0,0,0,1,0,0.380300131,0.627071083,-1.15177849,1,0.450906293,1,0,0
1134,0,-0.013829397,-0.27591241,0,2,0,0,0,1,1,0,0,0,1,0,-0.460334843,0.191669494,-1.790924184,1,0.450906293,1,0,0
1135,0,0.946921915,2.085742982,0,4,1,0,0,1,0,1,1,0,1,0,1.142092337,0.84099026,-1.15177849,1,0.542098512,0,0,1
1136,0,0.780496738,-0.078138428,1,2,0,1,0,0,1,0,0,0,1,0,-1.46745152,-0.320164846,1.018404957,1,-0.013637952,0,1,0
1137,0,-0.208392727,-0.259242494,0,2,0,0,0,1,1,0,0,0,1,0,-0.460334843,0.191669494,-0.512632795,1,0.733066099,1,0,0
1138,0,-0.428556108,-0.266644941,1,2,0,1,0,0,1,0,0,0,1,0,-1.363392475,1.421567813,1.144778138,1,-0.386989977,0,1,0
1139,0,0.297962796,0.869837541,0,0,0,0,1,0,1,0,0,0,1,0,-1.550692371,1.44965719,1.144778138,0,-0.881422713,0,1,0
1140,0,-0.885716935,-0.856193368,1,3,1,1,0,0,1,0,0,0,1,0,-0.626816545,0.84099026,0.379259262,1,-0.508070687,1,0,0
1141,0,1.526451258,0.444696909,0,1,0,0,1,0,1,0,0,0,1,0,-0.044701178,-1.011483606,-0.133513252,1,0.378521854,0,1,0
1142,0,-0.663896378,-0.987776275,0,2,0,1,0,0,1,0,0,0,1,0,-0.110951327,0.502421261,-0.512632795,1,-0.427959178,1,0,0
1143,0,-0.442997426,1.648141714,1,2,0,1,0,0,1,0,0,0,1,0,-1.384210669,-0.13299089,-0.899032127,1,0.1489,0,0,1
1144,0,0.547622114,0.263771021,1,2,0,0,1,0,0,1,1,0,1,0,1.054453404,0.1,-1.025405309,1,0.127441951,1,0,0
1145,0,-1.710504397,-0.541764922,1,2,0,1,0,0,1,0,0,0,1,0,-0.335457604,-0.783383668,-1.15177849,1,-0.52806988,1,0,0
1146,0,-0.969138348,0.001941536,1,2,0,0,1,0,1,0,0,0,1,0,-0.547973776,1.643050226,-0.133513252,1,-0.881422713,1,0,0
1147,0,0.538560708,-0.556787662,1,3,1,1,0,0,1,0,0,0,1,0,-0.905551831,0.081200432,0.379259262,1,-0.295797758,0,1,0
1148,0,0.501660246,-0.793004501,1,2,0,1,0,0,1,0,0,0,1,0,0.213818429,0.627071083,-1.15177849,1,-1.002503423,0,1,0
1149,0,-2.203822341,-2.522910989,0,2,0,0,1,0,1,0,0,0,1,0,0.155191338,-0.078156293,-0.899032127,1,-0.275798565,1,0,0
1150,0,-1.226659613,1.116996716,1,2,0,1,0,0,1,0,0,0,1,0,-0.006892282,0.177760877,0.379259262,1,0.359714073,0,0,1
1151,0,0.021244643,-0.515326629,0,2,0,0,1,0,1,0,0,0,1,0,2.144810932,-1.267400776,-0.386259614,1,0.965338221,1,0,0
1152,0,-0.915761209,0.487955851,1,1,0,1,0,0,1,0,0,0,1,0,1.19571883,-1.011483606,0.505632443,1,0.733066099,1,0,0
1153,0,0.645795863,-0.123945811,0,2,0,0,1,0,1,0,0,0,1,0,0.484359177,-0.078156293,0.505632443,1,-0.134718662,0,1,0
1154,0,-0.663976924,0.795593157,1,0,0,1,0,0,1,0,0,0,1,0,-0.252216753,0.474331883,0.892031776,0,-0.013637952,0,0,1
1155,0,-0.456051705,0.048522438,0,3,1,1,0,0,1,0,0,0,1,0,-0.085735051,1.325007367,0.379259262,1,-0.184606346,0,1,0
1156,0,1.372562235,0.672580786,1,1,0,1,0,0,1,0,0,0,1,0,-0.755489351,0.502421261,-0.386259614,1,-2.505800822,0,1,0
1157,0,0.265597597,0.295697026,1,1,0,1,0,0,1,0,0,0,1,0,0.026518533,-0.064247676,0.379259262,1,-0.154717855,0,1,0
1158,0,-0.541587377,-0.183780601,1,2,0,0,0,1,1,0,0,0,1,0,0.496380316,-0.886833783,-0.386259614,1,0.591986196,1,0,0
1159,0,1.090968413,1.104712922,0,2,0,1,0,0,0,1,1,0,1,0,-0.764286405,-0.637534138,0.379259262,1,0.30982639,0,1,0
1160,0,0.201784875,-0.128338191,0,2,0,0,1,0,1,0,0,0,1,0,0.076348569,-0.271549329,-0.899032127,1,0.450906293,1,0,0
1161,0,-1.035078842,-0.718868104,0,4,1,0,1,0,1,0,0,0,1,0,-1.217728967,0.19923273,-0.772658946,1,0.965338221,1,0,0
1162,0,1.770926764,0.399248808,1,2,0,1,0,0,0,1,1,0,1,0,0.071950487,-1.267400776,-1.15177849,1,0.268521854,0,1,0
1163,0,-1.468198303,0.816861391,0,2,0,0,0,1,1,0,0,0,1,0,-0.49814374,0.260412707,-0.899032127,1,0.116361241,1,0,0
1164,0,0.952423067,0.2100469,1,1,0,1,0,0,1,0,0,0,1,0,1.437247735,-0.768801485,0.505632443,1,-0.952615739,1,0,0
1165,0,-0.394722105,0.867457627,1,0,0,1,0,0,1,0,0,0,1,0,-0.66022736,0.75833843,-0.259886433,0,-1.405743939,0,0,1
1166,0,-0.950830933,-0.75260969,0,2,0,1,0,0,0,1,1,0,1,0,-1.217728967,1.747572353,1.144778138,1,0.683178415,0,1,0
1167,0,-0.622617394,0.933022143,1,0,0,0,1,0,1,0,0,0,1,0,-1.46745152,1.380913977,-1.790924184,0,-0.013637952,0,0,1
1168,0,1.002888834,0.079398545,1,3,1,1,0,0,0,1,1,0,1,0,-0.439516649,0.716340437,0.379259262,1,-0.013637952,0,1,0
1169,0,-0.398742055,0.060127148,0,3,1,1,0,0,1,0,0,0,1,0,-0.930768107,0.675686601,-0.772658946,1,-0.366990784,0,1,0
1170,0,-2.228764681,0.418130074,0,2,0,0,1,0,0,1,1,0,1,0,0.380300131,0.260412707,1.144778138,1,-0.043526443,1,0,0
1171,0,-1.061839506,2.621461397,1,2,0,1,0,0,0,1,1,0,1,0,-0.189794096,-0.570164846,0.505632443,1,0.793178415,0,0,1
1172,0,-1.680267477,1.001994894,1,0,0,1,0,0,1,0,0,0,1,0,0.29705928,-0.064247676,-1.025405309,0,-0.7702313,0,0,1
1173,0,0.523942971,-0.605231731,1,5,1,1,0,0,1,0,0,0,1,0,-0.66022736,0.371153913,0.892031776,1,-0.629151397,0,1,0
1174,0,-0.542396411,0.324598628,1,2,0,0,1,0,0,1,1,0,1,0,0.696272833,-1.261483606,0.1265129,1,0.542098512,1,0,0
1175,0,-1.570289352,-0.289059856,1,1,0,1,0,0,1,0,0,0,1,0,-0.36067388,-0.070865201,-1.411804641,1,-2.082561113,1,0,0
1176,0,-1.614721144,-1.051168444,1,1,0,1,0,0,0,1,1,0,1,0,-1.550692371,1.498272708,-0.259886433,1,-0.881422713,1,0,0
1177,0,-1.600810897,0.745961359,0,7,1,0,1,0,0,1,0,1,1,0,0.017721478,-0.070865201,0.505632443,1,-0.800119791,0,0,1
1178,0,2.198899387,-2.162106515,0,1,0,0,0,1,1,0,0,0,1,0,-0.052324236,-0.430906053,-1.917297366,1,0.500793977,0,1,0
1179,0,0.150319628,0.091994405,1,2,0,1,0,0,1,0,0,0,1,0,0.44655028,-0.245504463,0.892031776,1,-1.496936158,1,0,0
1180,0,1.203676847,-1.757772273,1,1,0,1,0,0,1,0,0,0,1,0,0.026518533,-1.025392222,-1.538177822,1,-0.86142352,0,1,0
1181,0,-1.009662639,-0.113174886,0,3,1,1,0,0,1,0,0,0,1,0,0.29705928,0.527071083,-0.259886433,1,-0.7702313,1,0,0
1182,0,-0.110667285,0.438751751,1,2,0,1,0,0,0,1,1,0,1,0,-0.626816545,-0.192064909,-1.15177849,1,-1.033583326,0,0,1
1183,0,-1.320300541,0.138379008,0,2,0,1,0,0,1,0,0,0,1,0,0.076348569,0.402421261,0.379259262,1,0.30982639,1,0,0
1184,0,-0.405076128,-0.150769938,1,4,1,1,0,0,1,0,0,0,1,0,-0.439516649,-0.420164846,0.379259262,1,-1.002503423,1,0,0
1185,0,1.213499037,1.304389633,0,4,1,0,0,1,0,1,1,0,1,0,-0.343683178,0.319769431,0.892031776,1,0.591986196,0,1,0
1186,0,0.377710141,1.279561373,0,0,0,1,0,0,1,0,0,0,1,0,0.206195372,0.900346984,-1.025405309,0,-2.041256577,0,0,1
1187,0,0.174413041,0.683333896,1,3,1,1,0,0,1,0,0,0,1,0,-0.206784798,-0.420164846,-0.259886433,1,0.127441951,1,0,0
1188,0,-0.38967233,1.919405337,1,0,0,1,0,0,1,0,0,0,1,0,-0.593405731,-0.371549329,0.505632443,0,-1.234775545,0,0,1
1189,0,-0.370408441,-0.313547806,1,3,1,1,0,0,1,0,0,0,1,0,-0.426924029,0.540979699,0.252886081,1,-1.052391107,1,0,0
1190,0,0.882788265,-1.88424606,1,4,1,1,0,0,0,1,1,0,1,0,-0.493745658,0.727081644,-0.133513252,1,1.075338221,0,1,0
1191,0,-0.968007052,-0.238842786,1,2,0,0,1,0,0,1,1,0,1,0,0.071950487,-1.517400776,0.379259262,1,-0.225910881,1,0,0
1192,0,0.800598583,-0.347105978,0,3,1,0,1,0,1,0,0,0,1,0,1.957511036,-1.367400776,-1.538177822,1,0.965338221,1,0,0
1193,0,1.631335408,0.967381131,1,1,0,1,0,0,1,0,0,0,1,0,1.187524292,-0.420164846,0.505632443,1,0.934258318,0,1,0
1194,0,-0.458288926,-0.669582959,1,3,1,1,0,0,0,1,1,0,1,0,-0.252216753,0.74099026,0.892031776,1,-0.53915059,1,0,0
1195,0,-0.974454399,0.835184554,0,2,0,1,0,0,1,0,0,0,1,0,0.392321271,0.519779991,1.018404957,1,1.075338221,1,0,0
1196,0,1.177658516,-0.143131558,1,1,0,0,0,1,1,0,0,0,1,0,1.216537024,-1.367400776,-1.15177849,1,-0.508070687,1,0,0
1197,0,-0.877268584,-0.646449617,1,1,0,1,0,0,1,0,0,0,1,0,1.304175957,-0.855566436,-0.259886433,1,0.542098512,1,0,0
1198,0,0.867625323,0.769056031,1,1,0,0,1,0,0,1,1,0,1,0,-0.951586302,0.706555503,-1.15177849,1,-0.074606346,0,1,0
1199,0,-0.170394447,0.095501265,0,2,0,1,0,0,1,0,0,0,1,0,0.272445521,1.024996807,0.505632443,1,-0.245910074,0,1,0
1200,0,-1.650901304,1.51898515,0,2,0,1,0,0,1,0,0,0,1,0,-0.764286405,0.174321323,0.379259262,1,0.733066099,0,0,1
1201,0,0.812943135,0.332622289,0,3,1,0,1,0,1,0,0,0,1,0,-1.280151624,0.679810283,0.379259262,1,-0.508070687,0,1,0
1202,0,-0.962124873,-1.042361328,1,3,1,0,1,0,0,1,1,0,1,0,0.380300131,0.377071083,0.252886081,1,-0.537959178,1,0,0
1203,0,1.854380335,0.828934392,0,1,0,1,0,0,1,0,0,0,1,0,-0.090133133,-1.042740392,0.252886081,1,-0.508070687,0,1,0
1204,0,0.203394952,-2.604649387,1,2,0,0,1,0,1,0,0,0,1,0,-0.085735051,0.266329877,0.379259262,1,0.843066099,0,1,0
1205,0,-0.063945524,-1.735731884,1,3,1,0,1,0,0,1,1,0,1,0,1.104283441,-1.367400776,0.1265129,1,0.733066099,1,0,0
1206,0,-1.62157841,0.408412589,0,2,0,0,0,1,0,1,1,0,1,0,1.000224395,-0.420164846,-1.790924184,1,0.470905486,1,0,0
1207,0,0.077008066,2.868896519,0,2,0,0,1,0,0,1,1,0,1,0,-0.655829278,1.680935098,0.505632443,1,0.683178415,0,0,1
1208,0,0.530275338,0.267937649,0,0,0,1,0,0,1,0,0,0,1,0,0.605408925,1.54966775,-1.790924184,0,0.047665777,0,1,0
